CustomerID,AgeGroup,City,State,Postal Code,Region,Occupation,Gender,MaritalStatus,MonthlyIncome
ATQCUS2655,35-45,Seattle,Washington,98105,West,Salaried IT Empl.,Female,Married,176005
ATQCUS2573,35-45,Los Angeles,California,90004,West,Salaried IT Empl.,Female,Married,163910
ATQCUS1268,35-45,New York City,New York,10035,East,Salaried Other,Male,Married,108128
ATQCUS2866,35-45,Seattle,Washington,98103,West,Freelancers,Female,Married,89565
ATQCUS1617,35-45,Newark,Ohio,43055,East,Freelancers,Male,Married,92735
ATQCUS3956,25-34,Newark,Ohio,43055,East,Freelancers,Female,Single,82718
ATQCUS0767,25-34,Newark,Ohio,43055,East,Government Empl.,Male,Married,128425
ATQCUS3184,21-24,Newark,Ohio,43055,East,Salaried Other,Male,Single,72143
ATQCUS3262,21-24,Maple Grove,Minnesota,55369,Central,Salaried IT Empl.,Male,Single,120733
ATQCUS1197,35-45,Glendale,Arizona,85301,West,Freelancers,Male,Married,98538
ATQCUS3746,21-24,New York City,New York,10009,East,Salaried IT Empl.,Female,Single,126640
ATQCUS0059,21-24,New York City,New York,10009,East,Freelancers,Male,Married,63958
ATQCUS1385,35-45,Jacksonville,North Carolina,28540,South,Salaried IT Empl.,Male,Married,156313
ATQCUS0732,25-34,Jacksonville,North Carolina,28540,South,Freelancers,Male,Married,87998
ATQCUS1631,35-45,Houston,Texas,77070,Central,Freelancers,Male,Married,93013
ATQCUS1685,45+,San Francisco,California,94109,West,Business Owners,Male,Married,204318
ATQCUS0798,25-34,San Francisco,California,94109,West,Salaried IT Empl.,Male,Married,160205
ATQCUS1791,45+,San Francisco,California,94109,West,Business Owners,Male,Married,194938
ATQCUS3195,21-24,San Francisco,California,94109,West,Salaried Other,Male,Single,76540
ATQCUS1526,35-45,San Francisco,California,94109,West,Salaried IT Empl.,Male,Married,168843
ATQCUS1635,35-45,San Francisco,California,94109,West,Freelancers,Male,Married,92740
ATQCUS0028,21-24,Lansing,Michigan,48911,Central,Business Owners,Male,Married,132790
ATQCUS1545,35-45,Tallahassee,Florida,32303,South,Salaried IT Empl.,Male,Married,165388
ATQCUS1818,45+,Tallahassee,Florida,32303,South,Salaried IT Empl.,Male,Married,163755
ATQCUS1340,35-45,Columbia,South Carolina,29203,South,Government Empl.,Male,Married,144590
ATQCUS2421,25-34,Chicago,Illinois,60623,Central,Business Owners,Female,Married,176348
ATQCUS0575,25-34,Chicago,Illinois,60623,Central,Freelancers,Male,Married,84370
ATQCUS1223,35-45,Chicago,Illinois,60623,Central,Salaried IT Empl.,Male,Married,157823
ATQCUS2297,25-34,Detroit,Michigan,48227,Central,Salaried IT Empl.,Female,Married,160178
ATQCUS0906,35-45,Fort Collins,Colorado,80525,West,Salaried IT Empl.,Male,Married,166980
ATQCUS2250,25-34,Fort Collins,Colorado,80525,West,Business Owners,Female,Married,171180
ATQCUS2797,35-45,New York City,New York,10024,East,Salaried IT Empl.,Female,Married,162333
ATQCUS2230,25-34,New York City,New York,10011,East,Salaried Other,Female,Married,93105
ATQCUS1227,35-45,New York City,New York,10011,East,Salaried IT Empl.,Male,Married,173648
ATQCUS2352,25-34,New York City,New York,10011,East,Salaried IT Empl.,Female,Married,162058
ATQCUS2829,35-45,Columbia,Maryland,21044,East,Salaried Other,Female,Married,107358
ATQCUS3721,35-45,Columbia,Maryland,21044,East,Freelancers,Male,Single,90363
ATQCUS2607,35-45,Columbia,Maryland,21044,East,Business Owners,Female,Married,179105
ATQCUS2973,45+,Columbia,Maryland,21044,East,Salaried IT Empl.,Female,Married,165895
ATQCUS3685,35-45,Houston,Texas,77041,Central,Business Owners,Male,Single,185653
ATQCUS1247,35-45,Houston,Texas,77041,Central,Salaried IT Empl.,Male,Married,158483
ATQCUS2317,25-34,Lowell,Massachusetts,1852,East,Business Owners,Female,Married,180153
ATQCUS1992,45+,Woodland,California,95695,West,Freelancers,Male,Married,97093
ATQCUS3226,21-24,Woodland,California,95695,West,Freelancers,Male,Single,70263
ATQCUS3191,21-24,Chicago,Illinois,60610,Central,Salaried Other,Male,Single,76760
ATQCUS1639,35-45,New York City,New York,10035,East,Government Empl.,Male,Married,146890
ATQCUS3843,21-24,Missouri City,Texas,77489,Central,Salaried IT Empl.,Female,Single,113078
ATQCUS2308,25-34,Houston,Texas,77036,Central,Salaried Other,Female,Married,99658
ATQCUS0419,25-34,Houston,Texas,77036,Central,Freelancers,Male,Married,88058
ATQCUS0162,25-34,Jackson,Mississippi,39212,South,Salaried IT Empl.,Male,Married,147800
ATQCUS3079,45+,New York City,New York,10009,East,Freelancers,Female,Married,103295
ATQCUS2378,25-34,Tempe,Arizona,85281,West,Salaried IT Empl.,Female,Married,158393
ATQCUS3389,21-24,Jacksonville,North Carolina,28540,South,Business Owners,Male,Single,136713
ATQCUS3101,45+,Philadelphia,Pennsylvania,19134,East,Salaried Other,Female,Married,104698
ATQCUS1719,45+,Akron,Ohio,44312,East,Business Owners,Male,Married,199060
ATQCUS1793,45+,Akron,Ohio,44312,East,Business Owners,Male,Married,190270
ATQCUS1857,45+,San Diego,California,92037,West,Business Owners,Male,Married,201018
ATQCUS0919,35-45,San Diego,California,92037,West,Salaried IT Empl.,Male,Married,169433
ATQCUS2836,35-45,San Diego,California,92037,West,Salaried Other,Female,Married,101578
ATQCUS2203,25-34,San Diego,California,92037,West,Salaried IT Empl.,Female,Married,155203
ATQCUS0896,35-45,San Diego,California,92037,West,Salaried IT Empl.,Male,Married,171105
ATQCUS1619,35-45,San Diego,California,92037,West,Freelancers,Male,Married,90328
ATQCUS2959,35-45,Fresno,California,93727,West,Government Empl.,Female,Married,142478
ATQCUS1061,35-45,Fresno,California,93727,West,Government Empl.,Male,Married,149258
ATQCUS1109,35-45,Pearland,Texas,77581,Central,Salaried Other,Male,Married,107343
ATQCUS2362,25-34,Pearland,Texas,77581,Central,Salaried IT Empl.,Female,Married,149493
ATQCUS3960,25-34,Richmond,Indiana,47374,Central,Salaried IT Empl.,Female,Single,155290
ATQCUS3668,35-45,Philadelphia,Pennsylvania,19134,East,Salaried IT Empl.,Male,Single,162993
ATQCUS0629,25-34,Philadelphia,Pennsylvania,19134,East,Salaried IT Empl.,Male,Married,158943
ATQCUS3135,45+,San Mateo,California,94403,West,Government Empl.,Female,Married,145670
ATQCUS2205,25-34,Oakland,California,94601,West,Salaried IT Empl.,Female,Married,160925
ATQCUS2518,25-34,New York City,New York,10024,East,Government Empl.,Female,Married,135828
ATQCUS0200,25-34,New York City,New York,10024,East,Salaried Other,Male,Married,90545
ATQCUS2912,35-45,Lakewood,New Jersey,8701,East,Salaried IT Empl.,Female,Married,172380
ATQCUS3448,25-34,Lakewood,New Jersey,8701,East,Salaried IT Empl.,Male,Single,160818
ATQCUS0939,35-45,Lakewood,New Jersey,8701,East,Salaried IT Empl.,Male,Married,166138
ATQCUS2804,35-45,Tempe,Arizona,85281,West,Salaried IT Empl.,Female,Married,169610
ATQCUS3032,45+,Tempe,Arizona,85281,West,Business Owners,Female,Married,191918
ATQCUS0838,25-34,Tempe,Arizona,85281,West,Business Owners,Male,Married,165068
ATQCUS1666,45+,Tempe,Arizona,85281,West,Salaried IT Empl.,Male,Married,172823
ATQCUS2559,35-45,Tempe,Arizona,85281,West,Salaried IT Empl.,Female,Married,167520
ATQCUS2802,35-45,Tempe,Arizona,85281,West,Salaried IT Empl.,Female,Married,169403
ATQCUS1138,35-45,Tempe,Arizona,85281,West,Salaried Other,Male,Married,96835
ATQCUS3774,21-24,New York City,New York,10035,East,Salaried Other,Female,Single,81505
ATQCUS2309,25-34,New York City,New York,10009,East,Salaried Other,Female,Married,89455
ATQCUS1427,35-45,Houston,Texas,77095,Central,Salaried Other,Male,Married,107680
ATQCUS1964,45+,Houston,Texas,77095,Central,Salaried Other,Male,Married,112460
ATQCUS2244,25-34,Houston,Texas,77095,Central,Business Owners,Female,Married,169498
ATQCUS1602,35-45,Riverside,California,92503,West,Freelancers,Male,Married,98903
ATQCUS1312,35-45,Fairfield,Connecticut,6824,East,Freelancers,Male,Married,98208
ATQCUS0192,25-34,New York City,New York,10024,East,Salaried Other,Male,Married,94810
ATQCUS2896,35-45,New York City,New York,10024,East,Salaried IT Empl.,Female,Married,165305
ATQCUS1513,35-45,Houston,Texas,77095,Central,Government Empl.,Male,Married,138403
ATQCUS1624,35-45,Houston,Texas,77095,Central,Freelancers,Male,Married,93818
ATQCUS1387,35-45,Houston,Texas,77095,Central,Salaried IT Empl.,Male,Married,160150
ATQCUS2095,25-34,Arlington,Virginia,22204,South,Salaried IT Empl.,Female,Married,162385
ATQCUS1194,35-45,Chicago,Illinois,60623,Central,Freelancers,Male,Married,89693
ATQCUS3527,25-34,Grand Prairie,Texas,75051,Central,Freelancers,Male,Single,86900
ATQCUS0029,21-24,Grand Prairie,Texas,75051,Central,Business Owners,Male,Married,136533
ATQCUS2798,35-45,Seattle,Washington,98103,West,Salaried IT Empl.,Female,Married,160453
ATQCUS1509,35-45,Seattle,Washington,98103,West,Government Empl.,Male,Married,132873
ATQCUS2894,35-45,Seattle,Washington,98103,West,Salaried IT Empl.,Female,Married,175570
ATQCUS2913,35-45,Seattle,Washington,98103,West,Salaried IT Empl.,Female,Married,159783
ATQCUS1475,35-45,Seattle,Washington,98103,West,Freelancers,Male,Married,88800
ATQCUS2465,25-34,Grand Rapids,Michigan,49505,Central,Salaried IT Empl.,Female,Married,154333
ATQCUS2812,35-45,Philadelphia,Pennsylvania,19120,East,Salaried IT Empl.,Female,Married,170938
ATQCUS2333,25-34,Chicago,Illinois,60610,Central,Freelancers,Female,Married,87888
ATQCUS0503,25-34,Chicago,Illinois,60610,Central,Salaried Other,Male,Married,100643
ATQCUS0361,25-34,Seattle,Washington,98105,West,Salaried Other,Male,Married,93948
ATQCUS2467,25-34,Seattle,Washington,98105,West,Salaried IT Empl.,Female,Married,153978
ATQCUS3094,45+,Jacksonville,Florida,32216,South,Salaried IT Empl.,Female,Married,163550
ATQCUS3696,35-45,Franklin,Tennessee,37064,South,Salaried Other,Male,Single,105070
ATQCUS2622,35-45,Franklin,Tennessee,37064,South,Freelancers,Female,Married,96323
ATQCUS3579,25-34,Highland Park,Illinois,60035,Central,Salaried IT Empl.,Male,Single,156873
ATQCUS1362,35-45,Pasadena,Texas,77506,Central,Salaried IT Empl.,Male,Married,166580
ATQCUS1068,35-45,San Francisco,California,94109,West,Salaried IT Empl.,Male,Married,173660
ATQCUS0671,25-34,San Francisco,California,94109,West,Salaried Other,Male,Married,94033
ATQCUS0187,25-34,San Francisco,California,94109,West,Salaried Other,Male,Married,98250
ATQCUS3814,21-24,Miami,Florida,33180,South,Salaried IT Empl.,Female,Single,112313
ATQCUS2331,25-34,Philadelphia,Pennsylvania,19120,East,Freelancers,Female,Married,90265
ATQCUS0265,25-34,Philadelphia,Pennsylvania,19120,East,Freelancers,Male,Married,87640
ATQCUS2758,35-45,Decatur,Alabama,35601,South,Business Owners,Female,Married,180868
ATQCUS2457,25-34,Decatur,Alabama,35601,South,Salaried IT Empl.,Female,Married,155105
ATQCUS3724,45+,Sioux Falls,South Dakota,57103,Central,Salaried Other,Male,Single,103843
ATQCUS0781,25-34,Sioux Falls,South Dakota,57103,Central,Salaried IT Empl.,Male,Married,150623
ATQCUS0559,25-34,Visalia,California,93277,West,Freelancers,Male,Married,89418
ATQCUS2982,45+,Los Angeles,California,90049,West,Salaried Other,Female,Married,117223
ATQCUS2775,35-45,Los Angeles,California,90032,West,Government Empl.,Female,Married,138765
ATQCUS0674,25-34,Overland Park,Kansas,66212,Central,Salaried Other,Male,Married,90593
ATQCUS0805,25-34,Overland Park,Kansas,66212,Central,Salaried Other,Male,Married,96928
ATQCUS2627,35-45,Alexandria,Virginia,22304,South,Freelancers,Female,Married,92118
ATQCUS1267,35-45,Alexandria,Virginia,22304,South,Salaried Other,Male,Married,103763
ATQCUS2420,25-34,Alexandria,Virginia,22304,South,Business Owners,Female,Married,165640
ATQCUS3625,25-34,Alexandria,Virginia,22304,South,Salaried IT Empl.,Male,Single,152183
ATQCUS2332,25-34,Alexandria,Virginia,22304,South,Freelancers,Female,Married,88095
ATQCUS2964,45+,Raleigh,North Carolina,27604,South,Salaried IT Empl.,Female,Married,176425
ATQCUS3636,25-34,Raleigh,North Carolina,27604,South,Business Owners,Male,Single,167783
ATQCUS3343,21-24,New York City,New York,10035,East,Freelancers,Male,Single,65790
ATQCUS1469,35-45,Fairfield,Ohio,45014,East,Freelancers,Male,Married,86528
ATQCUS0163,25-34,Muskogee,Oklahoma,74403,Central,Salaried IT Empl.,Male,Married,146395
ATQCUS1792,45+,Muskogee,Oklahoma,74403,Central,Business Owners,Male,Married,180613
ATQCUS1986,45+,Temecula,California,92592,West,Business Owners,Male,Married,190493
ATQCUS2161,25-34,Temecula,California,92592,West,Freelancers,Female,Married,89235
ATQCUS1060,35-45,Temecula,California,92592,West,Government Empl.,Male,Married,147950
ATQCUS2740,35-45,Temecula,California,92592,West,Salaried Other,Female,Married,97123
ATQCUS1450,35-45,Sterling Heights,Michigan,48310,Central,Business Owners,Male,Married,197708
ATQCUS0867,25-34,San Diego,California,92024,West,Freelancers,Male,Married,82548
ATQCUS1850,45+,San Diego,California,92024,West,Business Owners,Male,Married,183580
ATQCUS3204,21-24,Dallas,Texas,75081,Central,Business Owners,Male,Single,127805
ATQCUS3434,21-24,New York City,New York,10035,East,Business Owners,Male,Single,127645
ATQCUS1477,35-45,Phoenix,Arizona,85023,West,Freelancers,Male,Married,88810
ATQCUS1028,35-45,Phoenix,Arizona,85023,West,Freelancers,Male,Married,94168
ATQCUS1946,45+,San Francisco,California,94122,West,Freelancers,Male,Married,100608
ATQCUS2943,35-45,Philadelphia,Pennsylvania,19140,East,Freelancers,Female,Married,86065
ATQCUS0441,25-34,Philadelphia,Pennsylvania,19140,East,Freelancers,Male,Married,84373
ATQCUS2570,35-45,Philadelphia,Pennsylvania,19140,East,Salaried IT Empl.,Female,Married,163153
ATQCUS0634,25-34,Philadelphia,Pennsylvania,19140,East,Salaried IT Empl.,Male,Married,159083
ATQCUS2856,35-45,Philadelphia,Pennsylvania,19140,East,Business Owners,Female,Married,169885
ATQCUS3928,25-34,Laredo,Texas,78041,Central,Salaried Other,Female,Single,98123
ATQCUS2711,35-45,Laredo,Texas,78041,Central,Government Empl.,Female,Married,133240
ATQCUS3994,25-34,Laredo,Texas,78041,Central,Salaried Other,Female,Single,97598
ATQCUS1823,45+,Laredo,Texas,78041,Central,Salaried IT Empl.,Male,Married,172410
ATQCUS3693,35-45,Laredo,Texas,78041,Central,Salaried IT Empl.,Male,Single,172013
ATQCUS0770,25-34,New York City,New York,10009,East,Salaried IT Empl.,Male,Married,147983
ATQCUS3411,21-24,New York City,New York,10035,East,Salaried IT Empl.,Male,Single,126738
ATQCUS1201,35-45,Gulfport,Mississippi,39503,South,Freelancers,Male,Married,93048
ATQCUS2701,35-45,San Diego,California,92037,West,Freelancers,Female,Married,93258
ATQCUS3643,25-34,San Diego,California,92037,West,Freelancers,Male,Single,85128
ATQCUS1814,45+,Oceanside,New York,11572,East,Salaried IT Empl.,Male,Married,164215
ATQCUS0564,25-34,Oceanside,New York,11572,East,Freelancers,Male,Married,86908
ATQCUS3537,25-34,Round Rock,Texas,78664,Central,Salaried IT Empl.,Male,Single,154338
ATQCUS3797,21-24,Redlands,California,92374,West,Freelancers,Female,Single,63330
ATQCUS1929,45+,Redlands,California,92374,West,Business Owners,Male,Married,183915
ATQCUS1046,35-45,Columbia,Tennessee,38401,South,Freelancers,Male,Married,95068
ATQCUS0250,25-34,Columbia,Tennessee,38401,South,Business Owners,Male,Married,165670
ATQCUS1392,35-45,Columbia,Tennessee,38401,South,Salaried IT Empl.,Male,Married,174778
ATQCUS0819,25-34,New York City,New York,10009,East,Salaried Other,Male,Married,103653
ATQCUS0465,25-34,New York City,New York,10009,East,Salaried IT Empl.,Male,Married,155310
ATQCUS1119,35-45,Houston,Texas,77095,Central,Salaried Other,Male,Married,105700
ATQCUS2743,35-45,Houston,Texas,77095,Central,Salaried Other,Female,Married,107853
ATQCUS3030,45+,Houston,Texas,77095,Central,Salaried Other,Female,Married,117283
ATQCUS0592,25-34,Houston,Texas,77095,Central,Government Empl.,Male,Married,129143
ATQCUS1921,45+,Houston,Texas,77095,Central,Salaried Other,Male,Married,103750
ATQCUS2796,35-45,Houston,Texas,77095,Central,Salaried IT Empl.,Female,Married,152515
ATQCUS0849,25-34,Houston,Texas,77095,Central,Business Owners,Male,Married,167465
ATQCUS3065,45+,Chicago,Illinois,60653,Central,Salaried Other,Female,Married,106220
ATQCUS2148,25-34,Chicago,Illinois,60653,Central,Business Owners,Female,Married,162655
ATQCUS3322,21-24,Chicago,Illinois,60653,Central,Salaried Other,Male,Single,73670
ATQCUS1536,35-45,Oakland,California,94601,West,Salaried IT Empl.,Male,Married,171600
ATQCUS0197,25-34,Oakland,California,94601,West,Salaried Other,Male,Married,94815
ATQCUS0498,25-34,Oakland,California,94601,West,Salaried Other,Male,Married,89800
ATQCUS3659,35-45,Oakland,California,94601,West,Business Owners,Male,Single,198390
ATQCUS0861,25-34,Oakland,California,94601,West,Freelancers,Male,Married,84043
ATQCUS1430,35-45,Oakland,California,94601,West,Salaried Other,Male,Married,113350
ATQCUS2197,25-34,Oakland,California,94601,West,Salaried IT Empl.,Female,Married,154498
ATQCUS1691,45+,Quincy,Massachusetts,2169,East,Business Owners,Male,Married,186778
ATQCUS2460,25-34,Quincy,Massachusetts,2169,East,Salaried IT Empl.,Female,Married,163823
ATQCUS1377,35-45,Quincy,Massachusetts,2169,East,Salaried IT Empl.,Male,Married,173650
ATQCUS1270,35-45,Quincy,Massachusetts,2169,East,Salaried Other,Male,Married,103665
ATQCUS2766,35-45,Quincy,Massachusetts,2169,East,Freelancers,Female,Married,100453
ATQCUS0444,25-34,Quincy,Massachusetts,2169,East,Government Empl.,Male,Married,129648
ATQCUS2729,35-45,Yucaipa,California,92399,West,Salaried IT Empl.,Female,Married,154065
ATQCUS3062,45+,Chicago,Illinois,60623,Central,Salaried Other,Female,Married,112875
ATQCUS2697,35-45,Seattle,Washington,98105,West,Freelancers,Female,Married,85175
ATQCUS2930,35-45,New York City,New York,10024,East,Salaried Other,Female,Married,102405
ATQCUS2032,21-24,San Diego,California,92037,West,Salaried IT Empl.,Female,Married,123508
ATQCUS0333,25-34,San Diego,California,92037,West,Salaried IT Empl.,Male,Married,150700
ATQCUS3771,21-24,Bristol,Connecticut,6010,East,Salaried Other,Female,Single,76415
ATQCUS3393,21-24,Bristol,Connecticut,6010,East,Freelancers,Male,Single,66755
ATQCUS0151,25-34,Bristol,Connecticut,6010,East,Salaried IT Empl.,Male,Married,164438
ATQCUS2989,45+,Bristol,Connecticut,6010,East,Salaried Other,Female,Married,98888
ATQCUS0909,35-45,Chicago,Illinois,60610,Central,Salaried IT Empl.,Male,Married,154105
ATQCUS1498,35-45,Chicago,Illinois,60610,Central,Freelancers,Male,Married,88598
ATQCUS1663,45+,Chicago,Illinois,60610,Central,Salaried IT Empl.,Male,Married,167298
ATQCUS3457,25-34,New York City,New York,10024,East,Salaried IT Empl.,Male,Single,155388
ATQCUS3126,45+,New York City,New York,10024,East,Salaried Other,Female,Married,105758
ATQCUS3185,21-24,Revere,Massachusetts,2151,East,Salaried Other,Male,Single,73838
ATQCUS1286,35-45,Revere,Massachusetts,2151,East,Business Owners,Male,Married,183613
ATQCUS0675,25-34,Houston,Texas,77036,Central,Salaried Other,Male,Married,102790
ATQCUS3173,21-24,Mission Viejo,California,92691,West,Salaried IT Empl.,Male,Single,118388
ATQCUS0829,25-34,Dallas,Texas,75217,Central,Business Owners,Male,Married,181503
ATQCUS1649,45+,Dallas,Texas,75217,Central,Salaried IT Empl.,Male,Married,186573
ATQCUS1862,45+,Las Vegas,Nevada,89115,West,Business Owners,Male,Married,183460
ATQCUS2119,25-34,Las Vegas,Nevada,89115,West,Salaried Other,Female,Married,98448
ATQCUS1275,35-45,Norman,Oklahoma,73071,Central,Business Owners,Male,Married,175400
ATQCUS2191,25-34,San Francisco,California,94122,West,Salaried IT Empl.,Female,Married,151455
ATQCUS1320,35-45,San Francisco,California,94122,West,Freelancers,Male,Married,97683
ATQCUS2513,25-34,Hempstead,New York,11550,East,Government Empl.,Female,Married,126935
ATQCUS0092,21-24,Hempstead,New York,11550,East,Salaried IT Empl.,Male,Married,116760
ATQCUS3634,25-34,Hempstead,New York,11550,East,Business Owners,Male,Single,173610
ATQCUS0743,25-34,Hempstead,New York,11550,East,Freelancers,Male,Married,91198
ATQCUS2499,25-34,Conroe,Texas,77301,Central,Business Owners,Female,Married,161828
ATQCUS3287,21-24,Houston,Texas,77095,Central,Business Owners,Male,Single,136258
ATQCUS1417,35-45,Houston,Texas,77095,Central,Salaried Other,Male,Married,104223
ATQCUS1232,35-45,Philadelphia,Pennsylvania,19120,East,Salaried IT Empl.,Male,Married,160993
ATQCUS2952,35-45,Tampa,Florida,33614,South,Freelancers,Female,Married,99280
ATQCUS0622,25-34,New York City,New York,10035,East,Salaried IT Empl.,Male,Married,154140
ATQCUS1318,35-45,New York City,New York,10035,East,Freelancers,Male,Married,87520
ATQCUS1864,45+,New York City,New York,10035,East,Business Owners,Male,Married,212705
ATQCUS2105,25-34,Charlotte,North Carolina,28205,South,Salaried IT Empl.,Female,Married,150703
ATQCUS2902,35-45,Charlotte,North Carolina,28205,South,Salaried IT Empl.,Female,Married,159628
ATQCUS3745,21-24,Charlotte,North Carolina,28205,South,Salaried IT Empl.,Female,Single,119433
ATQCUS1260,35-45,Charlotte,North Carolina,28205,South,Salaried Other,Male,Married,101840
ATQCUS2221,25-34,Charlotte,North Carolina,28205,South,Salaried IT Empl.,Female,Married,158190
ATQCUS2001,21-24,Dallas,Texas,75081,Central,Salaried IT Empl.,Female,Married,122415
ATQCUS3719,35-45,Seattle,Washington,98103,West,Freelancers,Male,Single,93148
ATQCUS0932,35-45,Seattle,Washington,98103,West,Salaried IT Empl.,Male,Married,162765
ATQCUS1456,35-45,Pasadena,Texas,77506,Central,Business Owners,Male,Married,196553
ATQCUS2056,21-24,Philadelphia,Pennsylvania,19143,East,Salaried IT Empl.,Female,Married,119010
ATQCUS0773,25-34,Indianapolis,Indiana,46203,Central,Salaried IT Empl.,Male,Married,150978
ATQCUS1206,35-45,Indianapolis,Indiana,46203,Central,Government Empl.,Male,Married,145435
ATQCUS0276,25-34,Indianapolis,Indiana,46203,Central,Freelancers,Male,Married,90995
ATQCUS0981,35-45,Richmond,Kentucky,40475,South,Salaried Other,Male,Married,104340
ATQCUS0483,25-34,Richmond,Kentucky,40475,South,Salaried IT Empl.,Male,Married,155955
ATQCUS0502,25-34,Richmond,Kentucky,40475,South,Salaried Other,Male,Married,96285
ATQCUS3574,25-34,Richmond,Kentucky,40475,South,Salaried IT Empl.,Male,Single,151525
ATQCUS2884,35-45,Tinley Park,Illinois,60477,Central,Government Empl.,Female,Married,139825
ATQCUS3493,25-34,Houston,Texas,77095,Central,Government Empl.,Male,Single,123590
ATQCUS1468,35-45,Los Angeles,California,90004,West,Freelancers,Male,Married,88715
ATQCUS2142,25-34,Columbus,Ohio,43229,East,Business Owners,Female,Married,167355
ATQCUS3461,25-34,Columbus,Ohio,43229,East,Salaried IT Empl.,Male,Single,161335
ATQCUS1289,35-45,Columbus,Ohio,43229,East,Business Owners,Male,Married,183943
ATQCUS3405,21-24,Columbus,Ohio,43229,East,Government Empl.,Male,Single,105445
ATQCUS2192,25-34,Columbus,Ohio,43229,East,Salaried IT Empl.,Female,Married,152408
ATQCUS2939,35-45,San Francisco,California,94122,West,Business Owners,Female,Married,197263
ATQCUS3744,21-24,San Francisco,California,94122,West,Salaried IT Empl.,Female,Single,119898
ATQCUS3628,25-34,San Francisco,California,94122,West,Salaried Other,Male,Single,96353
ATQCUS3280,21-24,San Francisco,California,94122,West,Business Owners,Male,Single,136058
ATQCUS0882,25-34,San Francisco,California,94122,West,Government Empl.,Male,Married,126925
ATQCUS2287,25-34,Madison,Wisconsin,53711,Central,Salaried IT Empl.,Female,Married,149673
ATQCUS3505,25-34,Madison,Wisconsin,53711,Central,Salaried IT Empl.,Male,Single,165640
ATQCUS0196,25-34,Aurora,Colorado,80013,West,Salaried Other,Male,Married,96290
ATQCUS0625,25-34,Aurora,Colorado,80013,West,Salaried IT Empl.,Male,Married,151905
ATQCUS3550,25-34,New York City,New York,10024,East,Business Owners,Male,Single,163848
ATQCUS2346,25-34,Los Angeles,California,90004,West,Government Empl.,Female,Married,136468
ATQCUS0153,25-34,Los Angeles,California,90004,West,Salaried IT Empl.,Male,Married,160340
ATQCUS2601,35-45,Los Angeles,California,90004,West,Salaried Other,Female,Married,109933
ATQCUS3681,35-45,Los Angeles,California,90004,West,Salaried Other,Male,Single,108045
ATQCUS1881,45+,Los Angeles,California,90004,West,Freelancers,Male,Married,101645
ATQCUS0407,25-34,Dubuque,Iowa,52001,Central,Business Owners,Male,Married,176010
ATQCUS3670,35-45,Dubuque,Iowa,52001,Central,Salaried Other,Male,Single,101655
ATQCUS3519,25-34,Lancaster,Ohio,43130,East,Salaried Other,Male,Single,93668
ATQCUS0949,35-45,Lancaster,Ohio,43130,East,Salaried Other,Male,Married,100645
ATQCUS0135,25-34,Lancaster,Ohio,43130,East,Salaried IT Empl.,Male,Married,157605
ATQCUS3633,25-34,Inglewood,California,90301,West,Business Owners,Male,Single,171970
ATQCUS0400,25-34,Inglewood,California,90301,West,Business Owners,Male,Married,174593
ATQCUS3869,21-24,Inglewood,California,90301,West,Salaried IT Empl.,Female,Single,115180
ATQCUS1123,35-45,Bellevue,Washington,98006,West,Salaried Other,Male,Married,103733
ATQCUS3086,45+,Bellevue,Washington,98006,West,Government Empl.,Female,Married,146545
ATQCUS0247,25-34,Chicago,Illinois,60610,Central,Business Owners,Male,Married,175045
ATQCUS3580,25-34,Chicago,Illinois,60610,Central,Salaried IT Empl.,Male,Single,147530
ATQCUS0835,25-34,Dallas,Texas,75217,Central,Business Owners,Male,Married,167455
ATQCUS2337,25-34,Dallas,Texas,75217,Central,Freelancers,Female,Married,90003
ATQCUS0356,25-34,Dallas,Texas,75217,Central,Salaried IT Empl.,Male,Married,149803
ATQCUS3780,21-24,San Francisco,California,94122,West,Salaried Other,Female,Single,75578
ATQCUS1879,45+,New York City,New York,10024,East,Freelancers,Male,Married,102735
ATQCUS1276,35-45,New York City,New York,10011,East,Business Owners,Male,Married,186138
ATQCUS2542,35-45,New York City,New York,10011,East,Salaried IT Empl.,Female,Married,169823
ATQCUS0435,25-34,Philadelphia,Pennsylvania,19140,East,Freelancers,Male,Married,88465
ATQCUS3381,21-24,Newark,Delaware,19711,East,Salaried Other,Male,Single,76303
ATQCUS3254,21-24,New York City,New York,10024,East,Salaried IT Empl.,Male,Single,116058
ATQCUS1193,35-45,Auburn,Alabama,36830,South,Freelancers,Male,Married,93783
ATQCUS0901,35-45,Los Angeles,California,90049,West,Salaried IT Empl.,Male,Married,167000
ATQCUS1415,35-45,San Francisco,California,94110,West,Salaried Other,Male,Married,103433
ATQCUS3834,21-24,San Francisco,California,94110,West,Government Empl.,Female,Single,98275
ATQCUS1087,35-45,San Francisco,California,94110,West,Salaried IT Empl.,Male,Married,175373
ATQCUS3910,21-24,Raleigh,North Carolina,27604,South,Freelancers,Female,Single,65515
ATQCUS3855,21-24,Macon,Georgia,31204,South,Salaried Other,Female,Single,81825
ATQCUS0380,25-34,Nashville,Tennessee,37211,South,Salaried Other,Male,Married,99823
ATQCUS1673,45+,Nashville,Tennessee,37211,South,Salaried Other,Male,Married,110520
ATQCUS0315,25-34,Philadelphia,Pennsylvania,19143,East,Government Empl.,Male,Married,137588
